X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676,0.31302567214285676
0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746,0.31757379494010746
0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579,0.321985174487579
0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638,0.3270515931576638
0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605,0.3315875375476605
0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522,0.3355027720586522
0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023,0.33927233452846023
0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266,0.3421408317910266
0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305,0.34477396676535305
0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566,0.34782866987208566
0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481,0.3510341263132481
0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994,0.35438913454970994
0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242,0.3583862371586242
0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044,0.3631742765907044
0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121,0.3681929277029121
0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374,0.37315639039329374
0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246,0.3775246730495246
0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501,0.3808432129948501
0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989,0.3829089659499989
0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301,0.3842378372490301
0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735,0.38514651902674735
0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994,0.3859550154635994
0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854,0.38751481733610854
